_key,lat,lng
673102,34.3755457,-83.0021006
673191,34.3514417,-82.9221813
673202,34.2925936,-82.9500717
674102,33.3002361,-85.1163894
674106,33.3041731,-85.0625539
674110,33.2756721,-85.0932884
675100,33.4419928,-84.0397889
675101,33.505475,-84.136093
675104,33.3781089,-84.2008691
675105,33.4670287,-84.2553749
675106,33.3791923,-84.1960092
675107,33.4673823,-84.2553695
675108,33.5675421,-84.1578576
675191,33.5616405,-84.2011162
675194,33.4474684,-84.1698083
675196,33.4957824,-84.2439319
675197,33.5501973,-84.1394736
675200,33.4406753,-84.267632
675203,33.5096482,-84.1327527
675206,33.4699014,-84.2465657
675207,33.5044963,-84.0769424
675208,33.4687635,-84.1549726
675209,33.3826894,-84.144874
675211,33.3784363,-84.2473887
675213,33.3470941,-84.062079
675214,33.3526775,-84.0582034
675215,33.3794089,-84.2495286
675291,33.4300121,-84.1968741
675294,33.6066915,-84.1841461
675295,33.561484,-84.203269
675297,33.5067638,-84.1689842
675303,33.3745442,-84.0752916
675307,33.44663,-84.0436705
675308,33.5657364,-84.1565388
675315,33.3803134,-84.2558654
675391,33.4902884,-84.2083641
675394,33.489935,-84.210053
675397,33.6093889,-84.1840637
675403,33.5234216,-84.2643408
675407,33.4014493,-84.0244255
675408,33.5639879,-84.1555084
675409,33.3931317,-84.113578
675503,33.4939093,-84.199963
675507,33.4462765,-84.0490381
675509,33.4215256,-83.9845947
675603,33.3742895,-84.2032577
675703,33.5061186,-84.1294136
675804,33.4509845,-84.1360517
676100,32.6295399,-83.7108949
676102,32.6085138,-83.6112092
676103,32.576403,-83.695314
676104,32.5501854,-83.675016
676105,32.599694,-83.6007939
676108,32.5338806,-83.7009623
676111,32.5110478,-83.6115405
676116,32.6007624,-83.6158267
676117,32.4992015,-83.7028091
676175,32.6113272,-83.6070406
676191,32.5826353,-83.729514
676192,32.5538954,-83.6751496
676194,32.549554,-83.6710786
676195,32.6087493,-83.6881087
676196,32.5696108,-83.6761466
676199,32.5048926,-83.6504285
676200,32.4853224,-83.7264718
676204,32.6336612,-83.6937567
676208,32.5753053,-83.6949195
676296,32.547012,-83.5892075
676309,32.543054,-83.6216649
677173,31.5800695,-83.2376366
677188,31.5820807,-83.2387128
678101,34.1022248,-83.7596675
678104,34.1448078,-83.467908
678107,34.1455799,-83.467606
678191,34.1032222,-83.5971722
678197,34.1490817,-83.4716069
678209,34.0921607,-83.6881087
678297,34.0948761,-83.6886902
679100,33.3087298,-83.7065459
679108,33.3355024,-83.7164889
679195,33.3080039,-83.7025599
679201,33.3179951,-83.6885656
680105,31.8709146,-82.6099317
680111,31.8618971,-82.6206556
680175,31.8634852,-82.6099317
680199,31.8680596,-82.6140695
681196,33.0972419,-82.411769
681296,33.0093896,-82.3943168
681396,33.2135518,-82.3823512
682101,32.8088275,-81.9401961
682201,32.8088275,-81.9401961
683101,32.7248029,-82.728392
683197,32.7266367,-82.7328022
683201,32.7248029,-82.728392
684101,32.879308,-83.582162
684102,32.8890252,-83.5333799
684106,32.9936202,-83.5276758
684114,32.9900711,-83.4947736
684192,32.9923563,-83.5303406
684199,32.9848831,-83.6025997
685105,33.0418301,-84.1816743
685175,33.0482035,-84.176442
685199,33.0456685,-84.1818948
685205,33.0456942,-84.1818391
686101,31.0363931,-83.0784157
686111,31.0343435,-83.0728503
686201,31.0363931,-83.0784157
687101,32.4023602,-82.9712226
687104,32.569,-82.819
687105,32.5632346,-82.8189535
687110,32.4489595,-83.0139811
687197,32.561663,-82.819732
687201,32.5374917,-83.0619123
687297,32.5622727,-82.8196473
688101,31.742707,-84.1716427
688103,31.7161874,-84.1431449
688114,31.7382764,-84.153901
688187,31.7440742,-84.1584346
688193,31.7305121,-84.1563158
688197,31.743666,-84.1650283
688209,31.7464764,-84.1595474
688393,31.7449567,-84.1699732
689100,31.8196324,-81.6535922
689101,31.8046673,-81.4525321
689102,31.8078008,-81.4518456
689105,31.8491353,-81.6012044
689180,31.8593846,-81.6014507
689183,31.7952359,-81.6131835
689189,31.8665551,-81.5823914
689192,31.8485875,-81.5452443
689194,31.8092117,-81.6482855
689195,31.8671501,-81.5844227
689196,31.8133413,-81.595712
689197,31.8137447,-81.5991381
690101,33.7902859,-82.4888534
690110,33.7903253,-82.4882414
690176,33.7965847,-82.4916463
691100,31.6945286,-81.731458
691205,31.7069881,-81.7431917
691288,31.7262971,-81.7211893
691289,31.7327681,-81.7214326
692100,30.8896488,-83.2642321
692111,30.8211816,-83.3320951
692112,30.9581548,-83.2618071
692194,30.8170259,-83.2295208
692195,30.9888564,-83.3559388
692211,30.9556804,-83.2605527
693101,34.5548182,-84.0018689
693103,34.4546335,-84.0241777
693191,34.5225971,-83.9186761
694198,32.2883305,-84.0726084
694199,32.2902528,-84.0162064
695101,34.0409796,-83.3195642
695195,34.1178853,-83.2075972
696197,32.2874299,-84.5363286
696275,32.3635863,-84.5345548
697112,33.4765967,-82.4768833
697113,33.4776028,-82.4905889
697179,33.4555589,-82.5147784
697191,33.4239892,-82.3854436
697192,33.4744541,-82.4736786
698101,31.3682623,-81.4295294
698104,31.4403241,-81.4309029
698205,31.3797409,-81.4354524
699100,33.2218592,-84.7489395
699102,32.9854096,-84.5758111
699200,32.8822306,-84.6475037
699300,33.0492283,-84.708748
699401,33.0492283,-84.708748
700110,31.1912182,-84.712698
700210,31.1912182,-84.712698
700310,31.1912182,-84.712698
701105,31.3769208,-84.1550963
701111,31.3797088,-84.1362712
701197,31.2362132,-84.2354698
701198,31.2395227,-84.2338894
701282,31.2422126,-84.2365013
702105,33.0103315,-83.9187175
702111,33.0624666,-83.9195864
702113,33.0117746,-83.9168555
702184,33.027438,-83.932577
702205,33.0225418,-83.9563171
703101,33.7545031,-84.4136774
703107,32.1938797,-82.5799465
703201,32.1817998,-82.5814672
704191,33.5981312,-83.4046809
705104,34.8227585,-84.8101061
705108,34.8260103,-84.758445
705112,34.8095918,-84.8083312
705190,34.7760271,-84.7887868
705195,34.7562165,-84.7935568
705198,34.8275675,-84.7774603
705204,34.8252498,-84.8100246
706100,32.5538927,-84.8674614
706102,32.4977008,-84.9850045
706104,32.5749201,-84.9307936
706108,32.558914,-84.9075995
706112,32.4884915,-84.9784771
706115,32.5500246,-84.8246134
706178,32.4880371,-84.8979892
706191,32.4871939,-84.9729002
706192,32.4559211,-84.9480135
706196,32.547828,-84.896631
706200,32.4441426,-84.9481303
706203,32.5713449,-84.9352619
706204,32.5773955,-84.9300844
706215,32.4246889,-84.9439533
706278,32.5579156,-84.9098881
706296,32.4734395,-84.9912235
706300,32.4284476,-84.9452544
706301,32.465501,-84.8849253
706378,32.4335408,-84.9380167
706401,32.5587689,-84.9745572
706501,32.5559932,-84.864937
706502,32.47529,-84.9438902
707101,33.5738701,-83.9715324
707102,33.5265962,-84.0069098
707106,33.4309025,-83.897736
707111,33.5643884,-83.9379545
707114,33.5651239,-83.940519
707115,33.5924916,-83.928192
707117,33.6089084,-83.9378718
707122,33.6501324,-83.8432417
707123,33.5998421,-83.8546746
707124,33.609623,-83.937845
707173,33.5977665,-83.9263003
707196,33.6122972,-83.879273
707198,33.5849846,-83.8342783
707206,33.4585716,-83.8385499
707295,33.580012,-83.8325525
707298,33.5718912,-83.9738474
707398,33.5849846,-83.8342783
708103,33.8788782,-83.5271762
708105,33.8773423,-83.5235536
708110,33.8252972,-83.4998975
708188,33.8722183,-83.4475354
708193,33.873652,-83.4438874
708197,33.9139175,-83.5057015
708198,33.9118068,-83.503459
708293,33.8612096,-83.4523504
708294,33.9096578,-83.5929946
709112,33.8945953,-83.106324
709198,33.8917236,-83.103453
709298,33.8935745,-83.1050055
710101,33.8798909,-84.7715686
710103,33.8366998,-84.7566093
710104,33.9205025,-84.9268737
710106,33.785578,-84.833984
710108,34.069755,-84.8093725
710109,34.0733239,-84.8065602
710110,34.0688538,-84.8065195
710113,33.9763385,-84.7988564
710188,33.9052143,-84.7647676
710192,33.8181614,-84.8703928
710194,34.0248343,-84.7763095
710197,33.8577631,-84.7621163
710198,33.8371783,-84.8392391
710199,33.9414124,-84.7710078
710201,33.9623428,-84.8140593
710204,34.022277,-84.7484759
710210,33.9215893,-85.0003605
710213,33.9138352,-84.7692541
710292,33.939172,-84.745683
710294,33.9541888,-84.8540138
710297,33.8322489,-84.7523976
710299,33.8738,-84.847753
710304,33.7851939,-84.8352062
710310,33.8025512,-84.7699067
710394,33.933206,-84.7475931
710404,33.8040588,-84.8305619
710410,33.8390365,-84.9526538
711110,32.6189096,-83.7734251
711191,32.5690586,-83.9147866
711197,32.6488889,-83.7525527
711210,32.5741071,-83.9062858
712103,34.474288,-84.517542
712106,34.434716,-84.429988
712189,34.443957,-84.419169
712198,34.4489515,-84.3969103
712203,34.4678052,-84.4344572
712303,34.4168635,-84.3790107
713112,31.247595,-82.2720686
713182,31.346667,-82.2148705
713197,31.3291572,-82.2168965
713297,31.3178435,-82.2438994
714101,33.0879632,-84.3363152
714188,33.0881262,-84.3434005
714194,33.087497,-84.3384598
714195,33.080828,-84.3392199
714296,33.0890802,-84.3445689
715102,34.0192577,-85.0185186
715103,34.0338551,-85.2199187
715104,34.0202117,-85.0157935
715174,34.0191634,-85.2262172
715183,34.0368624,-85.2618178
715188,34.0169389,-85.2534147
715210,33.980929,-85.0359898
715274,34.0167312,-85.0674225
715310,33.9507524,-85.218881
716195,32.2799382,-83.4908159
717111,33.3345862,-83.3690887
717112,33.3115206,-83.3983011
717113,33.3216408,-83.3907489
717114,33.4142441,-83.3696706
718110,31.8843424,-85.081506
718199,31.8843424,-85.081506
719100,34.8261103,-83.4216635
719105,34.8249541,-83.4063577
719114,34.8234102,-83.4106285
719177,34.8283323,-83.4221618
720101,31.7106005,-84.8603766
720201,31.7106005,-84.8603766
721100,33.3559957,-82.0015404
721102,33.3116138,-82.098838
721103,33.4301539,-82.1261393
721104,33.4445132,-82.0092916
721105,33.3712021,-82.100114
721114,33.3140311,-82.0967857
721115,33.4589646,-81.9383074
721116,33.4816536,-81.9970256
721177,33.4041382,-82.0717816
721184,33.3914732,-82.0956905
721189,33.391756,-82.0940008
721194,33.3385493,-82.0052032
721197,33.4322184,-82.073909
721201,33.468654,-82.109314
721205,33.3688374,-82.0780786
721213,33.4140148,-82.0465878
721290,33.3429983,-82.0799506
721294,33.3762843,-82.0573345
721297,33.2634169,-81.981768
721300,33.4767622,-82.0533978
721390,33.3445394,-82.0781637
721391,33.4725001,-82.0027756
721392,33.4739282,-81.9972812
721393,33.4602492,-81.9373269
721394,33.4484969,-82.1209945
722102,33.6142922,-83.985752
722107,33.5936307,-84.0975584
722110,33.6659588,-84.0041828
722174,33.5978302,-84.0209145
722176,33.6269279,-84.0471389
722178,33.5686808,-84.0281428
722189,33.6225687,-84.048873
722192,33.59514,-83.991431
722194,33.6554206,-84.0619186
722197,33.5978123,-84.0959231
722278,33.6844612,-84.0041732
722289,33.6932482,-83.962106
722294,33.6028433,-83.9903809
722378,33.6234655,-84.0367331
723101,32.2169595,-84.2899245
723198,32.2176099,-84.2916104
724191,32.7427141,-81.6564385
724197,32.7854961,-81.6039947
725196,31.0190291,-84.8821982
725296,31.0336915,-84.880163
726101,33.225879,-84.230968
726103,33.1960208,-84.3002042
726106,33.194004,-84.3001219
726107,33.2666114,-84.2352889
726110,33.2170211,-84.1921374
726187,33.2437507,-84.3011087
726192,33.279735,-84.308439
726195,33.2967292,-84.2645054
726199,33.2225934,-84.2348773
726201,33.276574,-84.3073578
726208,33.2591284,-84.2559888
727104,34.5473536,-83.2979218
727187,34.548734,-83.3183945
727195,34.5487264,-83.2873674
727197,34.5816309,-83.3277513
727296,34.5473536,-83.2979218
728101,32.0289386,-84.8274655
728192,32.0522724,-84.7529377
728201,32.0522724,-84.7529377
729100,32.1102864,-84.2145405
729105,32.0591093,-84.2329838
729188,32.110606,-84.2176697
729190,32.1140068,-84.2144337
729205,32.0843482,-84.2296085
729396,32.0461097,-84.230093
729595,32.1124922,-84.2192754
730190,32.6904457,-84.5433096
731102,33.5583699,-82.9095611
732101,32.0846764,-82.1225252
732194,32.0392502,-82.047322
732201,31.9320235,-81.9204012
732301,32.1782041,-82.1002744
732501,31.9439125,-81.9337886
732601,32.0853022,-82.1116655
733104,32.5570898,-84.2382482
733105,32.5546982,-84.2190696
733205,32.5529358,-84.2324899
734101,32.0481996,-82.9119772
734104,32.0483572,-82.8624638
734201,32.0453859,-82.911831
734202,32.0657473,-82.9028585
735105,31.7542382,-84.4187211
735109,31.7542382,-84.4187211
736100,30.8605445,-83.9525127
736105,30.8769234,-83.9706151
736115,30.8586743,-83.9497604
736191,30.8736109,-83.9663233
736194,30.8666077,-83.9483772
736205,30.8736109,-83.9663233
737104,31.4662634,-83.5494685
737173,31.4582847,-83.4887744
737199,31.4703702,-83.4765243
737299,31.461895,-83.5214299
738103,32.1863014,-82.3348462
738104,32.1891222,-82.3368249
738192,32.1892456,-82.336881
738204,32.1884259,-82.3294471
739103,34.9311398,-83.7319503
739104,34.9303677,-83.7302902
739204,34.8815945,-83.4164322
740113,32.4105806,-82.6394289
740213,32.4105806,-82.6394289
741109,33.111796,-84.972336
741187,32.8808799,-85.1627835
741189,32.9594943,-85.1290549
741191,33.0682144,-84.9844357
741194,33.0553964,-85.0567922
741201,33.0850705,-84.980535
741204,33.1169204,-84.9751509
741205,33.0736194,-85.0352412
741297,32.9583315,-85.1251238
741387,33.0007239,-85.0167681
741397,33.1686202,-84.9093719
741597,33.0289079,-85.0655843
741698,33.0131351,-85.0109766
742190,31.7058835,-83.6415764
742196,31.712099,-83.645419
743107,32.6849716,-83.3623262
743201,32.6828177,-83.3581515
743207,32.6828177,-83.3581515
744101,34.8793582,-83.9456485
744103,34.8775893,-83.9504921
744108,34.8798678,-83.9524093
745105,32.8961248,-84.2985377
745195,32.8982732,-84.3004793
745295,32.8992842,-84.2996285
745395,32.8869042,-84.3131129
746100,34.8152753,-85.238203
746106,34.9299885,-85.3576286
746114,34.8344148,-85.243658
746180,34.7261949,-85.2744501
746190,34.9493009,-85.3158138
746194,34.9758321,-85.3092595
746195,34.7002414,-85.3076236
746198,34.7163444,-85.2765316
746199,34.8895385,-85.2894635
746200,34.71674,-85.276516
746206,34.9817798,-85.2964131
747101,33.790728,-83.7861283
747102,33.7795407,-83.8544261
747105,33.8217571,-83.7371
747108,33.7726947,-83.9223549
747111,33.7540276,-83.8729794
747112,33.7545002,-83.654958
747176,33.8367634,-83.8882982
747191,33.8542633,-83.8680103
747193,33.7958915,-83.675565
747195,33.7279565,-83.8541776
747199,33.8344865,-83.8686729
747202,33.784524,-83.8602246
747205,33.8191689,-83.7366814
747291,33.8527809,-83.8661215
748195,31.1966924,-82.3877311
748196,31.2124773,-82.3458248
748295,31.2125567,-82.3404417
748296,31.2373556,-82.355276
748395,31.2336004,-82.3953554
748396,31.1578607,-82.4389819
749105,33.4175293,-82.6801553
749205,33.4175293,-82.6801553
750199,33.0028082,-82.8161366
751101,31.6173256,-81.9188662
751194,31.6161391,-81.9148153
751294,31.5853601,-81.8718344
751394,31.6272347,-81.87662
751494,31.6161637,-81.9033436
752104,32.0595038,-84.5416922
752108,32.0595038,-84.5416922
754100,34.6071519,-83.8028423
754104,34.6571616,-83.699072
754105,34.617596,-83.7961415
754109,34.5400456,-83.7568465
754174,34.6026868,-83.7702034
754200,34.598453,-83.7699545
755106,34.8766194,-84.985167
755112,34.8977583,-84.9132872
755175,34.8770761,-84.9975207
755199,34.8731171,-84.9857358
755206,34.9065117,-84.8637817
755211,34.769435,-84.884404
755212,34.783828,-84.9221616
755275,34.7336012,-84.9396432
755475,34.7467207,-84.9299085
755575,34.8620622,-84.9429774
755675,34.6891362,-84.9903521
755775,34.7857613,-85.0503805
756101,31.939733,-83.4450002
756195,31.939733,-83.4450002
756201,31.939733,-83.4450002
757105,33.7288772,-82.720109
757110,33.7602217,-82.734377
757205,33.7345834,-82.7251885
757210,33.7601446,-82.7324977
758175,32.8153965,-83.1571516
758275,32.8248124,-83.2139734
759111,31.553529,-83.8431364
759176,31.5507948,-83.8315872
759193,31.5492728,-83.8379802
759196,31.5480399,-83.8348982
759197,31.5432579,-83.8353078
761100,33.7342296,-84.4215257
761101,33.7348832,-84.364802
761103,33.6588779,-84.3784358
761104,33.6981147,-84.3727281
761105,33.7218593,-84.4246901
761106,33.7205643,-84.3870819
761115,33.7419712,-84.4348264
761116,33.776175,-84.347848
761122,33.6891453,-84.3669787
761123,33.7666559,-84.448649
761173,33.6666514,-84.3952273
761180,33.7012341,-84.5306561
761182,33.7342578,-84.5037019
761186,33.7395767,-84.3617717
761188,33.71512,-84.4190663
761192,33.8666381,-84.4449988
761196,33.7171868,-84.4654614
761199,33.7698065,-84.3950631
761201,33.7449112,-84.3145445
761206,33.7325263,-84.3551086
761212,33.756157,-84.4512737
761213,33.7419148,-84.4345392
761214,33.6891453,-84.3669787
761215,33.7646641,-84.4227648
761282,33.732809,-84.4897284
761288,33.7092307,-84.3874275
761296,33.6980959,-84.4134008
761303,33.8172857,-84.4554156
761304,33.6712073,-84.5134527
761305,33.7405753,-84.331578
761314,33.8046086,-84.4618587
761315,33.7536903,-84.4206879
761373,33.7388492,-84.3790262
761403,33.6748932,-84.3996533
761415,33.8434877,-84.407828
761504,33.7743805,-84.4491821
761505,33.735702,-84.3760953
761513,33.7553353,-84.5255775
761515,33.746294,-84.3117975
761604,33.7723729,-84.4937856
761605,33.7646641,-84.4227648
763110,33.712549,-85.1178688
763201,33.7174065,-85.1372404
763209,33.712549,-85.1178688
764100,34.129504,-83.9915225
764104,34.1320607,-83.9863189
764191,34.1181859,-83.989358
764196,34.1346876,-83.9957532
765205,34.4987712,-84.9568003
765405,34.4928826,-84.9354955
766106,33.5600844,-85.0837293
766193,33.5622105,-85.0852248
767177,34.1495436,-84.8114103
767191,34.1501676,-84.8118178
767277,34.1340162,-84.823554
769111,34.870706,-85.2962515
769211,34.8702728,-85.2961707
771104,34.1955568,-83.4620211
771105,34.1878794,-83.4754408
771112,34.1993724,-83.4647566
772101,34.7917688,-84.9491575
772105,34.7710877,-84.9569629
772110,34.7721145,-84.9630601
772173,34.7809646,-84.9751712
772201,34.79214,-84.938033
772301,34.7721031,-84.9732206
773105,33.7636476,-84.3060011
773112,33.7555367,-84.30559
773115,33.7833315,-84.3064944
773212,33.776124,-84.2898011
773405,33.7651395,-84.2893076
773505,33.7825096,-84.2962158
774102,32.5686327,-82.9218346
774112,32.5512629,-82.922507
774211,32.5436168,-82.9460386
774312,32.5258459,-82.9021623
774412,32.5392686,-82.9273401
776104,34.3046545,-83.8080183
776110,34.311048,-83.8065932
776193,34.3037581,-83.8451473
776204,34.2887808,-83.8637034
776211,34.2477334,-83.8729794
779101,34.1201522,-83.5896853
779107,34.1206886,-83.5866903
779174,34.1226231,-83.5822807
781101,33.9484012,-84.5860392
781104,33.9859246,-84.5268882
781106,33.9447634,-84.5258814
781188,33.9435459,-84.5779799
781194,33.9176896,-84.5589895
781203,33.9548006,-84.5593989
781294,33.9720127,-84.5175649
781303,33.9444449,-84.5275435
784111,31.1129895,-84.1645338
784201,31.1248901,-84.1554672
785105,34.2641963,-85.2065464
785173,34.36888,-85.2192448
785193,34.28623,-85.1523115
785275,34.2335546,-85.1607365
785293,34.2875708,-85.1489897
785376,34.2413583,-85.1807409
786100,33.6602078,-83.710407
786103,33.6601074,-83.730758
786200,33.6575678,-83.7201211
786300,33.6589597,-83.7295432
791101,34.5401435,-85.3240989
791201,34.5401435,-85.3240989
791301,34.5387559,-85.3256161
792101,30.898887,-83.2839632
792103,30.8675518,-83.2909011
792106,30.8227409,-83.2346241
792117,30.8252737,-83.2678276
792195,30.8672948,-83.2507262
792273,30.869131,-83.2345823
792309,30.8369222,-83.2978382
793173,32.2451187,-82.4104586
793273,32.2272464,-82.4240239
6011050,31.8761953,-82.3620988
6015050,31.5725413,-82.220789
6033050,31.536761,-82.454204
6071050,34.0097898,-83.8241821
6073052,34.0041142,-83.7286508
6074050,34.0145464,-83.6871951
6075050,33.9651308,-83.590798
6082052,34.1193805,-84.76508
6105050,31.2344825,-83.2436178
6111005,32.851915,-83.6861464
6111050,32.8327474,-83.6449013
6111054,32.8140614,-83.5677185
6111067,32.7370949,-83.692083
6111105,32.9048965,-83.7207749
6111205,32.8782296,-83.7570125
6111305,32.8916405,-83.6939748
6111306,32.8595435,-83.6001621
6111307,32.7820111,-83.6902683
6111309,32.8138915,-83.7139774
6112060,32.8207861,-83.6791373
6113060,32.7234306,-83.6870289
6113067,32.8210302,-83.6527141
6115050,32.861437,-83.602274
6121050,32.3930137,-83.342118
6131050,31.1963824,-82.0277718
6132050,31.1875911,-82.1310286
6133050,31.1929985,-81.9831164
6162050,32.4537223,-81.7979244
6162054,32.4436178,-81.7629788
6163054,32.285677,-81.4708926
6164052,32.5377832,-81.9364317
6165050,32.4695005,-81.7866479
6165054,32.4196,-81.7529328
6172056,33.0811044,-81.9938736
6221054,33.7401743,-85.0376529
6222050,33.5270378,-85.2494051
6222052,33.5531052,-85.0683962
6223050,33.5386068,-85.2608476
6225050,33.5404198,-85.069437
6225052,33.6390366,-84.9709448
6225054,33.7269391,-84.9465249
6231050,34.9246781,-85.1854372
6231052,34.946834,-85.2352099
6231054,34.9626657,-85.2258937
6232552,34.9713265,-85.2572897
6233050,34.9644891,-85.2508593
6233052,34.9009876,-85.1419809
6234052,34.921584,-85.1101613
6235050,34.9686369,-85.1552367
6235052,34.924054,-85.1104508
6244050,30.5128805,-82.036506
6251052,31.9661448,-81.1417278
6251056,32.0683763,-81.1060978
6251058,32.0186504,-81.1030142
6251060,32.008217,-80.985182
6251070,32.0302968,-81.1123457
6252052,32.0550422,-81.1163322
6252056,32.0475032,-81.1860319
6252060,32.0666827,-81.0848328
6252062,31.9932575,-81.141066
6252068,32.0638931,-81.0781361
6253056,32.1065816,-81.1568989
6253060,31.9800936,-81.0641675
6253064,32.121178,-81.2520124
6254052,32.1279404,-81.3001816
6254054,32.0468775,-81.0971053
6254056,32.03373,-81.1235937
6254058,31.9773245,-81.1038894
6254068,32.1411611,-81.159805
6254070,31.9747442,-81.1447711
6255052,32.0637406,-81.1251083
6255058,32.0463985,-81.1161599
6255060,32.0221192,-81.0844124
6255062,32.1107214,-81.1621407
6255066,32.0367255,-81.1009586
6255070,31.9756994,-81.1533868
6271050,34.4656542,-85.3581936
6272050,34.4054296,-85.4097449
6272052,34.4593308,-85.3532699
6273050,34.4767878,-85.4746383
6281052,34.3316152,-84.4891649
6282054,34.0963097,-84.6113004
6283052,34.1710429,-84.4235854
6285050,34.2349291,-84.5017352
6285052,34.2499508,-84.3567928
6291058,33.944803,-83.4058629
6291062,33.9814635,-83.436007
6292056,33.9025741,-83.3382761
6292062,33.9699979,-83.289313
6293056,33.9415467,-83.3829036
6293058,33.9897542,-83.3626602
6295056,33.9646803,-83.394176
6295058,33.9307755,-83.3367727
6295556,33.9513227,-83.3897057
6311050,33.6405993,-84.3329228
6311052,33.616623,-84.2701002
6311054,33.6061738,-84.3537942
6311056,33.5425177,-84.3404115
6311058,33.5237851,-84.3559302
6311060,33.6067572,-84.4477057
6311062,33.5715965,-84.360202
6311550,33.52397,-84.3468207
6312052,33.6099636,-84.4423072
6312054,33.6215469,-84.3593394
6312058,33.5882673,-84.3426918
6312060,33.5850886,-84.3923948
6312062,33.6037266,-84.430919
6312554,33.6120989,-84.3738779
6313050,33.6040371,-84.3528083
6313052,33.6050409,-84.4473366
6313054,33.5861375,-84.3530958
6313060,33.5632119,-84.4070483
6314050,33.5634005,-84.4180052
6314056,33.6081437,-84.3549443
6314058,33.5938501,-84.3139762
6314060,33.5150776,-84.345617
6315052,33.6334786,-84.3494089
6315054,33.6386158,-84.3486181
6315056,33.5814558,-84.3183743
6315060,33.534934,-84.375435
6321050,31.0344871,-82.750359
6331052,33.8916644,-84.5363894
6331054,33.8880023,-84.5263148
6331056,33.9302475,-84.4595571
6331060,33.8280376,-84.6439069
6331064,33.8959286,-84.6767196
6331066,33.8838408,-84.5512941
6331067,33.9426693,-84.4944822
6331069,33.9592107,-84.4799996
6332050,33.8824854,-84.4834167
6332056,34.0400616,-84.6488116
6332062,33.8549372,-84.5236115
6332066,33.8919158,-84.5657024
6332560,33.8569448,-84.5223213
6333054,33.8043528,-84.5753098
6333056,33.8345095,-84.6087443
6333058,33.9176143,-84.5474449
6333060,33.8098053,-84.5586006
6333062,33.8964657,-84.5545684
6333064,33.8952369,-84.5779799
6333067,33.8583681,-84.5697952
6333556,33.8709698,-84.6774957
6334050,34.0423442,-84.6474219
6334056,34.0219956,-84.5318847
6334066,33.8063785,-84.5820719
6334068,33.8649014,-84.4857529
6334560,33.8820755,-84.610871
6335050,34.0151556,-84.5474512
6335052,33.9327223,-84.458573
6335056,33.9700229,-84.6672822
6335058,33.8382442,-84.5748699
6335067,33.9461453,-84.4877202
6335068,33.9420952,-84.4777601
6343052,31.6113302,-82.7378751
6345050,31.5136993,-82.8628066
6351554,31.2041722,-83.7588347
6352052,31.2016362,-83.8727309
6352056,31.1554804,-83.7873723
6353050,31.1751879,-83.7913522
6353052,31.1906863,-83.7980773
6353054,31.24666,-83.8057564
6354050,31.1683726,-83.7737703
6354052,31.1268271,-83.9532186
6355054,31.1027875,-83.7972801
6362050,33.4955211,-82.2323529
6362052,33.5058438,-82.1069933
6363052,33.5872,-82.318965
6364050,33.5246034,-82.1473947
6364052,33.4222938,-82.3184811
6365050,33.4454616,-82.1941662
6365052,33.5236191,-82.1059833
6381050,33.4380439,-84.8727541
6381054,33.374077,-84.8169119
6381056,33.3901254,-84.8192347
6382050,33.3669324,-84.7996717
6382052,33.2638702,-84.5793712
6382056,33.4233705,-84.7961251
6383052,33.3833566,-84.8078237
6383054,33.284465,-84.7687662
6385054,33.3645559,-84.810799
6385056,33.3893069,-84.8892037
6402052,31.9553327,-83.7668321
6432050,30.8983926,-84.5563697
6432052,30.9089738,-84.5592351
6433050,30.8833823,-84.477094
6433052,30.8848582,-84.5761551
6434052,30.9049539,-84.5550597
6441010,33.8245013,-84.1997983
6441050,33.778905,-84.2606381
6441052,33.8374653,-84.2222808
6441054,33.7204416,-84.2580461
6441055,33.8692207,-84.2920628
6441056,33.8735151,-84.2404748
6441057,33.7181207,-84.2981895
6441059,33.8282056,-84.2229498
6441061,33.8683385,-84.2187641
6441070,33.8563929,-84.2162698
6441071,33.8413608,-84.3373196
6441101,33.7475579,-84.2460307
6441102,33.8629815,-84.3160271
6441103,33.6968143,-84.3017681
6442050,33.7789346,-84.2125538
6442054,33.7278816,-84.2505162
6442055,33.7931209,-84.3167891
6442056,33.7780841,-84.3158053
6442058,33.8554855,-84.2591981
6442059,33.7977771,-84.2384067
6442061,33.8038334,-84.2617901
6442062,33.8578376,-84.2346097
6442065,33.8931313,-84.2729282
6442068,33.8141437,-84.1679438
6443050,33.8739491,-84.3220323
6443051,33.8391117,-84.2697299
6443052,33.7216447,-84.2203459
6443053,33.9278686,-84.295928
6443055,33.7799439,-84.2287852
6443056,33.706787,-84.2846194
6443057,33.8090145,-84.2042049
6443059,33.8099042,-84.2259859
6443060,33.8455091,-84.2849073
6443063,33.836768,-84.2885674
6443064,33.8909804,-84.2367706
6443065,33.760061,-84.080138
6443067,33.8374824,-84.1598358
6443069,33.7267195,-84.2789438
6443070,33.7039066,-84.3251147
6444051,33.8101037,-84.3383057
6444052,33.6512156,-84.1271045
6444053,33.7933901,-84.2373468
6444054,33.8441163,-84.3376894
6444058,33.9183314,-84.2812881
6444059,33.7162755,-84.2836735
6444060,33.8156153,-84.2762908
6444062,33.8479799,-84.3196074
6444063,33.9024927,-84.258393
6444064,33.7047578,-84.2249979
6444065,33.758435,-84.2232195
6444067,33.7320078,-84.2466068
6444068,33.7080076,-84.1205375
